index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
77447,406-3619534-9968313,2005/8/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET401,SET401-KR-NP-M,Set,M,B09VC6KHX8,Shipped,1,INR,969,NEW DELHI,DELHI,110019,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;VPC-44571-38708638 Coupon;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI;Amazon PLCC Free-Financing Universal Merchant AAT-CPIZVVXYOLZ5S;Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC;Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q;Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6;Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2;Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI;Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4;Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I;Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY;Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
112580,402-6880101-0020308,2006/12/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,664,NEW DELHI,DELHI,110025,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
105820,407-8762988-9568310,06-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET239,SET239-KR-NP-XS,Set,XS,B08TZWD17Q,Shipped,1,INR,654,NEW DELHI,DELHI,110027,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-6JADQ56W3E2NG;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-UFLF7REZCVI6S;Amazon PLCC Free-Financing Universal Merchant AAT-FWPGXKVNNXVAW;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
57633,408-0082119-9931546,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3404,JNE3404-KR-M,kurta,M,B082W7T8ZY,Shipped,1,INR,517,NEW DELHI,DELHI,110029,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
71582,403-0575499-6113919,05-13-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET217,SET217-KR-PP-M,Set,M,B089B19HGM,Shipped,1,INR,786,NEW DELHI,DELHI,110030,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI;Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
72645,405-5243312-5649120,2005/12/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3648,JNE3648-TP-N-L,Top,L,B08ZHQJHSQ,Shipped,1,INR,518,NEW DELHI,DELHI,110032,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI;Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2;Amazon PLCC Free-Financing Universal Merchant AAT-E4LY4VKBFF2NI;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
102098,408-8921879-4401169,06-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,879,NEW DELHI,DELHI,110034,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
74183,408-9676850-4957954,2005/11/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET278,SET278-KR-NP-XL,Set,XL,B0983GGFYD,Shipped,1,INR,1523,New delhi,DELHI,110043,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI;Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
110677,408-7992159-0545138,06-13-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3749,JNE3749-KR-L,kurta,L,B09K41PGGB,Shipped,1,INR,0,NEW DELHI,DELHI,110044,IN,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,False,Easy Ship,False
104442,171-7176693-0785949,06-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0308,J0308-DR-XL,Western Dress,XL,B099NS3FWG,Shipped,1,INR,879,NEW DELHI 45,DELHI,110045,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
123256,171-7382935-7931505,2006/5/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,735,NEW DELHI,DELHI,110049,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
81054,406-8562061-5019537,2005/6/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3838,JNE3838-KR-XXL,kurta,XXL,B09TH6L9KF,Shipped,1,INR,387,NEW DELHI,DELHI,110052,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-CPIZVVXYOLZ5S;Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC;Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q;Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6;Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2;Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI;Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4;Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I;Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY;Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
88320,408-4754347-8518742,2005/2/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,B098112V2V,Shipped,1,INR,487,NEW DELHI,DELHI,110053,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
52806,402-6052299-9501953,05-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0346,J0346-SET-XXL,Set,XXL,B0983DYB2T,Shipped,1,INR,478,Delhi,DELHI,110058,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU;Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK;Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI;Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,True,Easy Ship,False
