Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1496937,STEVE'S LOUNGE,STEVE'S LOUNGE,833.0,Restaurant,Risk 1 (High),13200 S BALTIMORE AVE ,CHICAGO,IL,60633.0,09/19/2014,Canvass Re-Inspection,Pass w/ Conditions,16. FOOD PROTECTED DURING STORAGE; PREPARATION; DISPLAY; SERVICE AND TRANSPORTATION - Comments: OBSERVED FOOD; RIBS; NOT PROTECTED FROM DUST; CONTAMINATION AND THE ELEMENTS FROM BEING COOKED OUTSIDE. MUST REMOVE AND DISCARD. INTRUCTED NOT TO COOK FOODS OUTSIDE. SERIOUS VIOLATION ISSUED 7-38-005A. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN METAL STORAGE RACKS BY WALK IN COOLER (1ST FLOOR) OF DEBRIS AND MAINTAIN CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: LITTER AND DEBRIS ON FLOORS IN BASEMENT AND BEHIND BAR. FLOOR/CRAWL SPACE BEHIND ICE MACHINE NOT CLEAN AND IS CLUTTERED. MUST CLEAN AND MAINTAIN FLOORS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO EXPOSED HAND SINK AT 2- BARS. MUST INSTALL. ALSO MUST INSTALL BACKFLOW PREVENTION DEVICE FOR FAUCET AT BASEMENT UTILITY SINK (WITH HOSE). NO VISIBLE BACKFLOW PREVENTION DEVICE AT WATER SUPPLY TO ICE MACHINE. MUST INSTALL AND MAINTAIN SAME. | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED SMOKERS AND GRILLS AT OUTSIDE REAR OF PREMISES. MUST REMOVE FROM OUTSIDE.,41.65541665,-87.54729079,(41.655416650555715; -87.54729079495272)
1975367,LATIN AMERICAN REST & LOUNGE,LATIN AMERICAN REST & LOUNGE,1058.0,Restaurant,Risk 1 (High),2743 W DIVISION ST ,CHICAGO,IL,60622.0,11/14/2016,Canvass Re-Inspection,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: BROKEN HANDLE ON THE DOOR OF THE WALK-IN COOLER;REPLACE. DOOR LINER INSIDE THE WALK-IN COOLER IS BROKEN;NEED TO REPAIR/REPLACE SAID DOOR.INTERIOR LID FROM CHEST FREEZER IS BROKEN;INSTRUCTED TO REPLACE. CARDBOARDS INSIDE THE REACH-IN COOLER AND ALUMINUM FOIL USED FOR SHELF LINER;NEED TO REMOVE;SURFACE MUST BE SMOOTH;CLEANABLE AND NON-ABSORBENT SURFACE | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR AND EXTERIOR OF COOKING EQUIPMENT;SHELVES IN PREP AND REAR AREA WITH GRIME ON THEM NEED TO CLEAN AND MAINTAIN. NEED TO REMOVE EXCESS ICE BUILD-UP INSIDE THE REACH-IN FREEZERS.CLEAN SPILLAGE INSIDE THE COOLERS INCLUDED WALK-IN COOLER ENCRUSTED DEBRIS ON SHELVES. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: BROKEN FLOOR TILES IN FRONT OF THE EXPOSED HAND SINK IN PREP AREA. DETAIL CLEANING ALL FLOORS;CORNERS AND BASEBOARD WALLS TROUGHOUT THE PREMISES INCLUDED WALK-IN COOLER. KEEP FLOOR DRY UNDER THE TREE COMPARTMENT SINK IN PREP AREA. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: HOLES ON WALL UNDER EXPOSED HAND SINK IN PREP AREA;UNDER THREE COMPARTMENT SINK AND MISSING WALL TILES ON WALL BY THE ENTRANCE KITCKEN/STORAGE AREA(WEST SIDE).SEALHOLES AND REPLACE MISSING WALL TILES. WALL THROUGHOUT THE PREP AND STORAGE AREA WITH HEAVY FOOD STAINS;INCLUDED UNDER THREE COMPARTMENT SINK;INSTRUCTED TO CLEAN AND MAINTAIN,41.90282133,-87.6961433,(41.90282132997605; -87.69614329943664)
484145,ONE STOP FOOD & LIQUOR STORE,ONE STOP FOOD & LIQUOR STORE,1094.0,Grocery Store,Risk 2 (Medium),4301-4323 S LAKE PARK AVE ,CHICAGO,IL,60653.0,12/20/2010,Tag Removal,Fail,18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED; A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND EVIDENCE OF RODENTS ON SITE. FOUND APPROXIMATELY 35-40 MICE DROPPINGS SCATTERED IN 1ST FLOOR AND 2ND FLOOR STORAGE AREAS ALONG WALLS;IN CORNERS;ON AND UNDERNEATH PALLETS. ALSO NOTED DROPPINGS IN ENCLOSED ATTACHED LOADING DOCK AREA ON PALLETS AND ALONG WALLS. MUST REMOVE DROPPINGS;SANITIZE AFFECTED AREAS AND HAVE THE PEST CONTROL COMPANY SERVICE AREAS. SERIOUS CITATION ISSUED 7-38-020.    | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN; RODENT PROOF; ALL CONTAINERS COVERED - Comments: FOUND OUTSIDE GARBAGE AREA NOT PROPERLY MAINTAINED. FOUND ONE GARBAGE RECEPTACLE MISSING THE PROPER LID AND NOT INSECT AND RODENT PROOF. ALSO NOTED FOOD DEBRIS AND GARBAGE ON THE GROUND AROUND THE GARBAGE RECEPTACLES. ALSO NOTED EXCESSIVE FOOD AND OTHER DEBRIS STORED ON INTERIOR OF ENCLOSED ATTACHED LOADING DOCK AREA. MUST REMOVE EXCESSIVE GARBAGE FROM NOTED AREAS AND REPLACE MISSING GARBAGE RECEPTACLE LID. ALL GARBAGE AREAS MUST BE PROPERLY MAINTAINED AND ALL GARBAGE RECEPTACLES MUST BE RODENT AND INSECT PROOF. SERIOUS CITATION ISSUED 7-38-020.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN ALL FLOORS ALONG WALLS;UNDER HEAVY EQUIPMENT AND UNDER SHELVING UNITS AND REMOVE FOOD DEBRIS. MUST ALSO SEAL ALL OPENINGS ALONG FLOOR BASES THROUGHOUT 2ND FLOOR STORAGE AREAS AND WHERE NEEDED TO PREVENT RODENT HARBORAGE.      | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED BLACK SPOT ON BASEMENT CEILING; INSTRUCTED TO DETAIL CLEAN AND PAINT. SEAL ALL WALLS / CEILINGS FILLING HOLES/CRACKS/CREVICES MAKING THEM SMOOTH AND EASY CLEANABLE | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: DETAIL CLEAN ALL VENT COVERS THROUGHOUT THE STORE REMOVING ALL DUST. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE THERMOMETERS IN ALL COOLERS    | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: ORGANIZE ALL WALK IN COOLERS AND FREEZERS DATE ALL PRODUCTS UPON RECEIPT TO ENSURE FIFO (FIRST IN FIRST OUT) IS WORKING PROPERLY.   ,41.81686515,-87.59868884,(41.816865148052045; -87.59868884416672)
1676251,MOODY'S RESTAURANT INC,MOODY'S RESTAURANT,1219.0,Restaurant,Risk 1 (High),5908 N BROADWAY ,CHICAGO,IL,60660.0,03/09/2016,Canvass,Pass w/ Conditions,29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: FOUND PREVIOUS MINOR VIOLATION NOT CORRECTED FROM REPORT DATED. 1-15-15 INSPECTION # 1424723. VIOLATION 45. NO FOOD HANDLERS CERTIFICATES ON PREMISES. INSTRUCTED MANAGER ALL FOOD HANDLERS MUST BE CERTIFIED WITH NAMES OF EMPLOYEES ON CERTIFICATES ON PREMISES. SERIOUS VIOLATION. CITATION ISSUED. 7-42-090. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: FOUND FLOORS NOT CLEAN INSIDES WALK IN COOLER; BASEMENT; AND TOOL ROOM. MUST CLEAN AND SANITIZE ALL FLOORS MENTIONED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: FOUND LIGHT BULB INSIDE WALK IN COOLER NOT SHIELDED. MUST SHIELD.,41.9893336,-87.66039461,(41.98933359616522; -87.6603946130645)
2547089,JEWEL FOOD STORE #3443,JEWEL FOOD STORE #3443,1323.0,Grocery Store,Risk 1 (High),5343 N BROADWAY ,CHICAGO,IL,60640.0,01/28/2022,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: DELI PREP AREA 3-COMPARTMENT SINK STOPPERS FOR ALL 3-COMPARTMENTS NOT WORKING. MUST PROVIDE WORKING STOPPERS FOR SAID 3-COMPARTMENT SINK. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: DELI PREP AREA FLOOR TILES WITH LOW GROUT AND FOOD/STANDING WATER BUILD-UP AROUND FRYERS. MUST REGROUT DAMAGED FLOOR TILES/KEEP FLOOR DRY AND CLEAN  THROUGHOUT DELI PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED DUST BUILD-UP ON DELI PREP AREA CEILING TILES AROUND CEILING VENTILATION COVERS. MUST CLEAN AND MAINTAIN CEILING TILES/VENTS.,41.97942825,-87.65980585,(41.979428254921736; -87.65980585471297)
2559337,MONTESSORI OF ENGLEWOOD,MONTESSORI OF ENGLEWOOD,1362.0,School,Risk 1 (High),6936 S HERMITAGE AVE,CHICAGO,IL,60636.0,06/15/2022,Canvass Re-Inspection,Fail,"38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments:  OBSERVED 1/4"" GAP ON BOTTOM CORNERS OF EXIT DOORS NEAR LUNCHROOM. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOORS TO PREVENT PEST ENTRY. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  OBSERVED DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF PREP TABLES; SHELVING UNITS; ROLLING CARTS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND LOOSE BASEBOARDS ALONG WALLS IN KITCHEN AND STORAGE AREAS. OBSERVED PEELING PAINT ON WALLS BEHIND MILK COOLER; ON CEILING AND DUCT WORK IN HALLWAY; GIRLS LOWER LEVEL WASHROOM AND STAFF SECOND FLOOR WASHROOM. OBSERVED OPENINGS AROUND PIPE FITTINGS UNDER SINK IN SECOND FLOOR STAFF WASHROOM. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN.OBSERVED PEELING PAINT ON WALLS AND CEILINGS IN PREP AREA; LUNCHROOM; BOYS AND GIRLS; LOWER LEVEL; FIRST; SECOND; AND THIRD FLOOR WASHROOMS. INSTRUCTED MANAGER TO REPAIR. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR IN BOYS LOWER LEVEL WASHROOM AND INSIDE LIGHT SHIELDS IN PREP AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATIONS NOT CORRECTED FROM REPORT #2556799 ON 6-6-22:38-OBSERVED OVER 10 MICE DROPPINGS SCATTERED ON ELECTRICAL OUTLET AND FLOOR ALONG WALL AND CORNER NEAR OPEN KITCHEN REACH-IN COOLER IN HALLWAY NEAR DRY STORAGE AREA. OBSERVED OVER 30 MICE DROPPINGS ON FLOOR; UNDER SHELVING UNITS AND NEAR PAINT IN PREK-STORAGE 100A; 50 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS; LEDGES AND SHELVING UNITS IN PRE-K STORAGE 102A; 30 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND CORNERS PRE-K STORAGE 108; 30 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND CORNERS IN PRE-K STORAGE 112. INSTRUCTED MANAGER TO CALL AND EXTERMINATOR FOR SERVICE; CLEAN AND SANITIZE ALL AREAS. 60- PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT #2521787 ON 6-23-21:53-OBSERVED NO COVERED WASTE RECEPTACLE IN FIRST; SECOND; AND THIRD FLOOR GIRLS WASHROOMS. INSTRUCTED MANAGER TO PROVIDE. PRIORITY 7-42-090",41.76739834,-87.66767589,(41.767398344981444; -87.6676758923248)
606431,JEWEL FOOD STORE #3181,JEWEL FOOD STORE #3181,1368.0,Grocery Store,Risk 1 (High),87 W 87TH ST ,CHICAGO,IL,60620.0,10/03/2011,Complaint Re-Inspection,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: PAINT RUSTY SECTION OF WALL INSIDE DELI WALK-IN COOLER.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: CLEAN DUSTY FAN GUARDS IN BEER COORLER.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: : DETAIL CLEAN ALL FLOORS THROUGHOUT ALONG ALL WALL BASES; IN CORNERS; UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT WHERE NEEDED. PROVIDE SLATS FOR SIDES OF DOCK DOORS(INCLUDING WALK-IN COOLERS AND FREEZERS).   | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE STAINED CEILING TILES IN REAR STORAGE AREA BY 2 COMPARTMENT SINK. SEAL ALL HOLES; OPENINGS; AND CRACKS IN WALLS AND BASEBOARDS THROUGHOUT REAR STORAGE AND PREP AREAS WHERE NEEDED. CLEAN ALL UNCLEAN LIGHT SHIELDS THROUGHOUT( INCLUDING BAKERY WALK-IN COOLER. REPAIR DOORS ALONG CORNERS WHERE NEEDED.   | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: REPLACE BLOWN LIGHT(S) IN CHEF KITCHEN'S WALK-IN COOLER.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR ALL LEAKY FAUCETS | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL FOOD HANDLERS IN THE BAKERY/CHEF KITCHEN'S PREP AREA MUST ADEQUATELY RESTRAIN HAIR WHILE HANDLING OPEN FOODS.  ,41.73614513,-87.62691784,(41.7361451282369; -87.62691784397349)
2144941,JEWEL FOOD STORE #3455,JEWEL FOOD STORE #3455,1380.0,Grocery Store,Risk 1 (High),4355 N SHERIDAN RD,CHICAGO,IL,60613.0,02/14/2018,Complaint Re-Inspection,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments:  BROKEN FILTER ABOVE THE CONVECTION OVEN AT DELI AREA.REPLACE FILTER. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments:  OPEN AREA BETWEEN WALL AND FLOOR; ALSO MISSING COVING AT WALK-IN COOLER BEHIND THE MEAT REPACKING AREA. DRY STORAGE INSIDE THE REPACK WALK-IN COOLER WITH STANDING WATER AND DEBRIS;INSTRUCTED TO KEEP FLOOR DRY AND CLEAN. ELEVATE ITEMS 6"" OFF THE FLOOR. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OPENINGS ON CEILING TILES AND AROUND PIPES;AT BAKERY;DELI DEPARTMENT;SEAL AND MAINTAIN.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO EXPOSED SINK INSTALLED AT FRONT PREP/REPACKING AREA AT BAKERY AREA.INSTRUCTED TO INSTALL SAID SINK UNDER CITY PLUMBING CODE;PROVIDE SOAP AND PAPER TOWELS",41.96139778,-87.65459297,(41.96139777990347; -87.65459297484728)
1235166,JEWEL FOOD STORE #1296,JEWEL FOOD STORE,1392.0,Grocery Store,Risk 1 (High),7342 W FOSTER AVE,CHICAGO,IL,60656.0,09/11/2012,Complaint,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN; REPAINT OR REPLACE RUSTY METAL GREASE BOX UNDER 3 COMPARTMENT SINK IN FRONT AND IN REAR MEAT PREP AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: FOLLOWING IN NEED OF DETAIL CLEANING AND MAINTAINING: INTERIOR AND EXTERIOR SURFACES OF 3 COMPARTMENT SINK AND EXPOSED HAND SINK IN REAR BAKERY PREP AREA; 3 COMPARTMENT SINK AND EXPOSED HAND SINK IN MEAT PREP AREA; INTERIOR AND EXTERIOR SURFACES OF REACH-IN COOLER (REAR PREP AREA OF CHEF KITCHEN; AND HOT HOLDING UNIT FOR ROTISSERIE CHICKEN IN FRONT SERVICE AREA CHEF KITCHEN. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN CHEF KITCHEN AREA ESPECIALLY UNDER AND BEHIND FRYERS; UNDER SHELVES IN MEAT PREP AREA AND  FLOORS THROUGHOUT 2ND FLOOR COMPRESSOR ROOM | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN WALLS BEHIND DISH MACHINE; BEHIND 3 COMPARTMENT SINK IN BAKERY PREP AREA AND WALLS BEHIND 3 COMPARTMENT SINK IN MEAT PREP AND IN CHEF KITCHEN AREA.-----------MUST CLEAN CEILING AND CONDENSER COVER INSIDE DAIRY WALK-IN COOLER. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: INSTRUCTED TO REPLACE BROKEN LIGHT SHIELD INSIDE SEAFOOD WALK-IN COOLER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR LEAKY PIPE UNDER 3 COMPARTMENT SINK IN REAR CHEF KITCHEN AREA AND LEAKY (COLD) FAUCET PIPE UNDER EXPOSED HAND SINK BAKERY PREP AREA. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE COOLERS AND FREEZERS.,41.97454295,-87.81134688,(41.97454294770947; -87.81134688421793)
1566622,JEWEL FOOD STORE #3407,JEWEL FOOD STORE,1394.0,Grocery Store,Risk 1 (High),5516 N CLARK ST ,CHICAGO,IL,60640.0,08/24/2015,Complaint,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE THE AIR FILTER IN THE UPPER COMPARTMENT OF THE ICE MACHINE CURRENTLY SOILED WITH HEAVY DUST DEBRIS BUILDUP. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: PIPE COVERING FOR WATER PIPES IN THE BASEMENT DETERIORATING WITH STRING AND DEBRIS HANGING OFF THE PIPE COVER. MUST REPLACE THE OLD COVER TO PROVIDE A SMOOTH SURFACE THAT WILL NOT HANG OFF THE PIPE.  HEAVY FROST BUILDUP AND ICE IN THE PACKAGED GROCERY WALK-IN LOCATED IN THE BASEMENT. MUST DEFROST FREEZER UNIT AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: THE PLASTIC LINERS COVERING THE MILK RACKS IN THE WALK-IN DAIRY COOLER ARE SOILED WITH FOOD DEBRIS BUILDUP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: STAGNANT WATER ON THE FLOOR AROUND THE GREASE TRAP CONNECTED TO THE 3-COMPARTMENT SINK IN THE MEAT PREP WALK-IN COOLER. INSTRUCTED TO MOP THE WATER ON THE FLOOR AND MAINTAIN AREA UNDER THE SINK.  OBSERVED MINERAL DEPOSIT ON THE FLOOR UNDER THE DISH MACHINE BEHIND THE DELI-PREP AREA; INSTRUCTED TO DETAIL CLEAN THE FLOOR AND MAINTAIN. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SECTIONS OF THE CEILING IN THE MEAT STORAGE WALK-IN COOLER IS PEELING AWAY FROM THE WALL AND HANGING OFF THE CEILING. INSTRUCTED TO SAND DOWN THE WALL DEBRIS THAT IS HANGING FROM THE SURFACE WHEN NO FOOD ITEMS ARE STORED IN THE SURROUNDING AREA AND RE-SURFACE THE SECTIONS TO PROVIDE A SMOOTH EASILY CLEANABLE SURFCAE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: TOILET TANK COVER MISSING FROM THE UNISEX CUSTOMER WASHROOM ONSITE. MANAGER VERIFIED THE RECEIPT FOR THE PURCHASED COVER THAT IS BEING DELIVERED TO THE STORE AT THIS TIME. CURRENTLY CARD BOARD IS COVERING THE TANK.,41.98218988,-87.66865163,(41.98218988461361; -87.66865162796088)
2456539,JEWEL FOOD STORE #3241,JEWEL FOOD STORE #3241,1398.0,Grocery Store,Risk 1 (High),1341 N PAULINA ST ,CHICAGO,IL,60622.0,11/12/2020,Short Form Complaint,Pass,36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO REFRIGERATION THERMOMETER IN MEAT WALK-IN COOLER. INSTRUCTED TO INSTALL.,41.9062437,-87.66986228,(41.906243703084954; -87.6698622812847)
1072333,JEWEL FOOD STORE #3176,JEWEL FOOD STORE #3176,1404.0,Grocery Store,Risk 1 (High),9400 S ASHLAND AVE ,CHICAGO,IL,60620.0,03/28/2013,Canvass,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR OF DEBRIS BEHIND WINE RACK AT DELI AREA; PRODUCE PREP AREA ALONG WALL AND REAR STOCK AREA. CLEAN AND MAINTAIN.  | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED MISSING CEILING TILE AND STAINED CEILING IN BAKERY AREA. MUST REPLACE/REPAIR.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT CEILING IN DELI PREP AREA. MUST REPAIR.,41.72294122,-87.66286287,(41.72294121820967; -87.66286287127305)
88799,JEWEL FOOD STORE #3442,JEWEL FOOD STORE #3442,1406.0,Grocery Store,Risk 1 (High),4042 W FOSTER AVE ,CHICAGO,IL,60630.0,05/02/2011,Canvass Re-Inspection,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011. | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: Above violation still remaining; from inspection report #88783; dated 4/21/2011.,41.97562411,-87.72984456,(41.97562411244582; -87.7298445615703)
1322141,JEWEL FOOD STORE #3092,JEWEL FOOD STORE #3092,1411.0,Grocery Store,Risk 1 (High),1655 E 95TH ST ,CHICAGO,IL,60617.0,03/06/2013,Short Form Complaint,Pass,41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLEAN/MAINTAIN ALL WASTE CANS IN DELI AREA.,41.7222632,-87.58291763,(41.722263198133774; -87.58291763461929)
