temp_3,middel_1,nedboer_3,mikro_3
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
____17_0_C,0_75_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,2___3,T_rt_og_koldt
____17_0_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
____17_0_C,0_25_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,V_dt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
____17_0_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_l_ha,2___3,T_rt_og_koldt
____17_0_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
____17_0_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
____17_0_C,0_25_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_50_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_50_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_50_l_ha,0___1,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
____17_0_C,0_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
____17_0_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_25_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_25_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
____17_0_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_50_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
____17_0_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,T_rt_og_varmt
____17_0_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_50_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
____17_0_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
____17_0_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_25_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_75_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,V_dt_og_koldt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_75_l_ha,2___3,T_rt_og_varmt
____17_0_C,0_25_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
____17_0_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
____17_0_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_50_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
____17_0_C,0_25_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
____17_0_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_25_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,V_dt_og_koldt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_25_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_varmt
____17_0_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,T_rt_og_varmt
13_0___14_9_C,0_25_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_50_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_koldt
____17_0_C,0_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_25_l_ha,2___3,V_dt_og_varmt
____17_0_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_l_ha,0___1,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,2___3,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
____17_0_C,0_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
13_0___14_9_C,0_l_ha,2___3,T_rt_og_koldt
____17_0_C,0_75_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,T_rt_og_koldt
13_0___14_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_koldt
15_0___16_9_C,0_50_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,0___1,V_dt_og_koldt
15_0___16_9_C,0_50_l_ha,0___1,T_rt_og_varmt
13_0___14_9_C,0_75_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,2___3,T_rt_og_varmt
____17_0_C,0_50_l_ha,2___3,T_rt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,T_rt_og_varmt
____17_0_C,0_l_ha,____4,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
____17_0_C,0_75_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_25_l_ha,____4,V_dt_og_koldt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_koldt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
15_0___16_9_C,0_50_l_ha,2___3,V_dt_og_varmt
15_0___16_9_C,0_75_l_ha,____4,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
13_0___14_9_C,0_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_25_l_ha,2___3,V_dt_og_varmt
13_0___14_9_C,0_50_l_ha,2___3,V_dt_og_koldt
____17_0_C,0_25_l_ha,____4,V_dt_og_koldt
13_0___14_9_C,0_75_l_ha,0___1,T_rt_og_koldt
____17_0_C,0_l_ha,0___1,T_rt_og_varmt
