Fulfilment,Sales Channel ,ship-service-level,Qty,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,626,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,633,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,321,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1176,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,436,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,756,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,468,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,357,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1294,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,449,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,650,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,544,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1369,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1442,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,353,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,468,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,468,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,633,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,331,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,908,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,354,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,330,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,925,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,348,IN,Easy Ship,False
Merchant,Amazon.in,Standard,4,INR,1740,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,5,INR,2175,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1168,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,446,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,650,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,655,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,1384,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1268,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,565,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,315,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1176,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,458,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,534,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,671,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,987,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1168,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1369,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1442,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,474,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,368,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,633,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1369,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,828,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,650,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1398,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1442,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,436,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,855,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,595,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,650,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1168,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1196,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,908,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,491,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,431,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,368,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,494,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,494,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1187,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,424,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
