Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,Gooty,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Aluva 6,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mainpuri,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mainpuri,IN,Easy Ship,False
Merchant,Amazon.in,Standard,4,INR,ALIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERNAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,5,INR,ALIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Salcete,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUTTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nagpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOZHIKODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAZIRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MIRZAPUR CUM VINDHYACHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THODUPUZHA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JSW STEEL PLANT TOWNSHIP,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MADIKERI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUPPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAWAI MADHOPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAWAI MADHOPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Madgoan,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,new delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MEERUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MADURAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATIALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERNAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mallital; Nainital,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MAVOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,LUDHIANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VRINDAVAN     {MATHURA},IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,FAIZABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ARRAH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AGARTALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADAKKEKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AURAIYA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ROHTAK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEVANAHALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Shela; Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLHAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAJIBABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thane (West),IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NANDIVARAM GUDUVANCHERI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANDAPETA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SANGAMNER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANNARAYAPATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JOURIAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Longding-district . Arunachal pradesh,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BOKARO STEEL CITY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VELLORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kannur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kannur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GOBICHETTIPALAYAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MHOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Tanjavur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURUBangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AKBARPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VIJAYAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHITTOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kakkanad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BALLARI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAJGARH RAJGARH DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOTDWARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AIZAWL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gorantla,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BADLAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SIPCOT THOOTHUKUDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SOLAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATHANAMTHITTA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KUSHINAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurugram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai 400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Haldwani,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KRISHNAGANJ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Jamshedpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Vadodara,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JALANDHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOTHAMANGALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DAVANAGERE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALABURGI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHERUTHAZHAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAYPEE NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JHANSI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nashik,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PANIHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gandhinagar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gangtok,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BALIKUDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AIZAWL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Lucknow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GWALIOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW TOWN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHIRAKKAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SHORANUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,shimla,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,darbhanga,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SOUTH DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IBRAHIMPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kanhan,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHARMAPURI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHIMADOLE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THRISSUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARNAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ghaziabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Burari,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LAKHANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LAKHANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DIU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PODALAKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIKANER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PAURI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Khammam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RISHIKESH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PODILI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RISHIKESH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PILANI TOWN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KHAMMAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAHARANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PARASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AGRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MACHHIWARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SRIKAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,agra,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,TIRUCHANUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mannancherry,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAHARANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Avinashi; Tirupur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HASIMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HASIMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DERA BASSI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUPATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARIMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARKAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHEVVOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ATMAKUR SRI POTTI SRIRAMULU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PANAJI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAIRANGPUR,IN,Easy Ship,False
