Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799131,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,689678,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,736101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,228001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600117,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,364001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,208027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,752101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,413706,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,524001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,389230,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110065,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852131,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,422009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,629002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,629002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690528,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412207,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,508204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,508204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,643231,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403706,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,142054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,524121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,393001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,452001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,242001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,670002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,440008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,413517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,414003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,685592,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,209625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,211008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,678701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,124001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,505172,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,571214,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,570020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,140307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,686533,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,632006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,453441,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,797112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,612001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,785001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,203131,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,281003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,531163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695302,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400706,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,488001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,752080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416520,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,753001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401303,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,271002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,530046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,689126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,413710,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,754022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,754022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,410218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,431005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,181123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,474002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,491559,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560079,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,321602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,247775,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,221004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,812005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,281001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,394601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,335062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,577112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,173208,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,502220,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,335001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,500002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,691001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,442401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,440022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,743127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,524421,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,152107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500056,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,502278,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799285,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,609307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,473001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,313001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201309,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,638008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,843313,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,441001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,393001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,572107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416416,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,713203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,442705,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,812001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,396050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,679302,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,828202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,390016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,453441,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,637408,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,614206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,250001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,572102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,711201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,273001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,606601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,332301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,801503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,670621,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,243006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,670325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,144001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,144001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,462022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,247001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,224001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,274304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,390009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,523002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,636813,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,466001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,284403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,518002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,302024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,390006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,396445,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682314,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,190006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,823001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,823001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,622001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,504106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,605013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,804453,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,225001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,480001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,524121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,273008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,608001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,453331,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,453331,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,180004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,803213,IN,Easy Ship,False
