Fulfilment,Sales Channel ,ship-service-level,Style,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM036,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3791,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3471,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET340,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3817,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3774,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3482,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET219,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET394,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3818,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3273,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3466,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3359,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3724,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3688,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET144,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN211,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3620,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3256,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0351,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3837,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET435,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET224,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0245,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET249,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PSET264,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3364,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0245,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0124,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3543,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0331,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0008,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3670,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET281,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3863,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1951,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0369,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3863,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3471,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3376,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5022,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3466,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2086,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0122,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0201,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM002,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0349,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET248,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3562,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET333,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET361,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0131,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3566,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET152,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3866,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3807,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3760,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3423,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3789,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW009,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3642,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3836,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3516,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0077,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET055,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3670,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3435,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET302,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW015,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3768,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0094,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3608,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0167,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET270,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET302,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0085,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2265,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0236,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5010,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3434,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2131,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3370,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3482,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5032,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0179,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3421,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3562,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0159,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET280,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3689,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5022,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0283,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3820,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET187,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0414,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0044,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3421,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET187,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3537,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3872,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3620,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET172,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3476,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3794,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET192,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2171,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3670,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET247,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2086,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3735,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,1,INR,IN,Easy Ship,False
