Date,Status
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Picked Up
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Picked Up
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Delivered to Buyer
2006/11/22,Shipped - Returned to Seller
2006/11/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Picked Up
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Returned to Seller
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/10/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returning to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returning to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returning to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Returned to Seller
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
2006/9/22,Shipped - Delivered to Buyer
