Fulfilment,Sales Channel ,ship-service-level,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,560050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,732102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,574144,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683550,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,504296,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,180004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,304021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,678583,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,248121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,363641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,518543,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,571111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,520010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,689101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,583203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,501510,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,182121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,635126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,413001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,786125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670310,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382330,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,742102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401303,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,458001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,515004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683578,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,331403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,797106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,180002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600119,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,688505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,142021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,679102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,614001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,273001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,307026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,480001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,561205,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,456006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,506370,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,515004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,825301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670594,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,518006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,518006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673585,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,476337,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517425,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517425,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,282005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,246424,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,491226,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,508218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700131,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,360005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,847108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560079,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382424,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,831005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,531173,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,485334,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400056,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,442001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,602105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,576201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,247667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,244713,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,791110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,812001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680652,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,228001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600082,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,575008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,735211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,735211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,506370,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,576101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,495677,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,455336,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,203001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,759145,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,743347,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,523272,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734214,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695133,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,612002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517172,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,414001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,797112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,273202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,679340,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,534201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560079,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,604303,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,144001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,394510,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,627858,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673506,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,360005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,442201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,678632,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400071,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,731204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,731204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,576104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,842001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,247001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,360004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673508,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,456001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686581,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201310,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,671315,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400052,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,203150,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,495557,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,685587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600088,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,486885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,131101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,271801,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683511,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,484661,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,484661,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,605011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,171003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,180013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686575,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,591302,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533437,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700060,IN,Easy Ship,False
