Fulfilment,Sales Channel ,ship-service-level,Style,Category,Size,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,SET388,Set,3XL,INR,1499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET415,Set,L,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,Set,M,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET044,Set,XXL,INR,612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,XS,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,3XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,Western Dress,XXL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,L,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET385,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,XL,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,XS,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3630,kurta,M,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3786,kurta,XXL,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,Set,M,INR,857,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,Set,XL,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,Set,XS,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3265,kurta,S,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3630,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0353,kurta,XXL,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3648,Top,L,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET319,Set,S,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET128,Set,L,INR,921,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,Western Dress,XS,INR,998,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3684,Top,M,INR,372,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,S,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3447,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW001,Set,S,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3751,kurta,XXL,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET415,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,kurta,XXL,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,kurta,M,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET270,Set,M,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,kurta,L,INR,467,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET203,Set,XL,INR,416,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,XXL,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0377,Set,L,INR,969,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,M,INR,622,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,Set,L,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,kurta,XXL,INR,458,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,kurta,L,INR,534,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,L,INR,744,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,kurta,M,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5008,kurta,3XL,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,kurta,3XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,Set,L,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,3XL,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,M,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3928,kurta,XL,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,XXL,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3665,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,Western Dress,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0382,Set,S,INR,1258,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3636,kurta,XS,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,XS,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,3XL,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,XS,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,M,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,Top,XXL,INR,497,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BL025,Blouse,Free,INR,388,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3526,kurta,XS,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,kurta,L,INR,467,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,kurta,XL,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3459,kurta,XL,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,Set,XL,INR,1398,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,M,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XS,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,S,INR,659,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,842,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2171,kurta,XL,INR,524,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,kurta,3XL,INR,359,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5030,kurta,XXL,INR,590,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,M,INR,521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3371,kurta,XXL,INR,353,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET335,Set,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3294,kurta,XL,INR,449,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,Set,XL,INR,573,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0397,Western Dress,XS,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0332,Western Dress,XS,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET187,Set,3XL,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0400,Western Dress,S,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,M,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3765,kurta,XL,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,kurta,L,INR,534,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,kurta,3XL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,kurta,3XL,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,3XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3415,kurta,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3391,kurta,S,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0390,Top,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0332,Western Dress,S,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,XL,INR,659,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,XXL,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,Set,L,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,XL,INR,649,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XXL,INR,744,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,Set,XS,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0094,kurta,M,INR,603,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0158,Western Dress,L,INR,776,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0212,Ethnic Dress,M,INR,744,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0124,Top,L,INR,553,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET268,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,Set,L,INR,824,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3625,Western Dress,3XL,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,kurta,3XL,INR,468,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0083,kurta,S,INR,565,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3863,Top,XS,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET385,Set,3XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET376,Set,XS,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW001,Set,XXL,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,M,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,S,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3630,kurta,XL,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,kurta,M,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,XL,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2251,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,kurta,XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,Set,XS,INR,562,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,XXL,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XXL,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,kurta,L,INR,385,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,XS,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3466,kurta,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,kurta,L,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0224,Set,3XL,INR,1364,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET340,Set,L,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0376,Set,L,INR,1041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,Western Dress,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,XL,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET384,Set,3XL,INR,629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET359,Set,M,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,Set,S,INR,1398,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,3XL,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,XL,INR,659,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,kurta,XL,INR,359,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,3XL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,M,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,Top,L,INR,649,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3265,kurta,XXL,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5017,kurta,L,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,3XL,INR,1174,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,Set,L,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0085,Top,S,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3694,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5003,kurta,XXL,INR,633,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3753,kurta,3XL,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3482,kurta,XXL,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,M,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET369,Set,XXL,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW037,Set,M,INR,450,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,M,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0105,Western Dress,L,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM038,Bottom,L,INR,379,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM048,Bottom,L,INR,356,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0333,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,S,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,Set,M,INR,1008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,Western Dress,3XL,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0400,Western Dress,3XL,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,Western Dress,3XL,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,M,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET250,Set,XS,INR,675,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3454,kurta,L,INR,441,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,Western Dress,XS,INR,744,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,kurta,3XL,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET333,Set,S,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3708,Top,XS,INR,704,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,M,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,kurta,XXL,INR,502,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3568,kurta,M,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3601,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,XL,INR,1115,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0077,Set,XS,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET048,Set,XL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,L,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3391,kurta,S,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,M,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,S,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0396,Western Dress,S,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET230,Set,XL,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,Set,3XL,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,Set,L,INR,1473,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,kurta,S,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,Set,3XL,INR,1008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET044,Set,XXL,INR,612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XS,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0418,Top,XS,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,Set,XS,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,XS,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XS,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3576,kurta,3XL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,Top,M,INR,497,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0078,Set,S,INR,976,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5032,kurta,XL,INR,797,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,Top,S,INR,540,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,kurta,L,INR,467,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,Set,XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET405,Set,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,S,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,XXL,INR,659,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN209,Bottom,XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,3XL,INR,643,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3602,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0349,Set,3XL,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3706,Western Dress,XXL,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XXL,INR,643,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET393,Set,S,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,S,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,3XL,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0238,Set,S,INR,2598,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0369,Set,S,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,L,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,XS,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0349,Set,XL,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3770,kurta,3XL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,S,INR,397,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XL,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET247,Set,L,INR,775,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,Top,XL,INR,497,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET392,Set,XS,INR,799,IN,Easy Ship,False
