Fulfilment,Sales Channel ,ship-service-level,ASIN,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,B09Y26X9YF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGHLMQZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP3YXBX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP5393W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2YML8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W8LGW2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4WMPP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XVQM1LP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKB7M2D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SZ9FN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ495SF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K39CKVP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M75WS4Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF9GZQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RNX8Q22,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZR8MC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BFT4ZKX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FCBF34,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRSBJJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TK8CF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43NW5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YNXQF36,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ2HJFW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYZWV9C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV24ZPD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09X1TZ917,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3XLV91,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822TVYZ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYSR1F,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SW66WJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKC8XLG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZH194,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NNYQ1K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNJ19QH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B097ZYXY7W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD3VCRC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G1JQCK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07G2CSMX9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WV1W876,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQKVD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGHTFWF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP3YXBX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYFGMR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085GB7G6S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XH3LN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ19S9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH574ZW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B077M6KWYJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ4XRT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN41YXK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07RSWN1C4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4RDVZP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYQV9JG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9F5KML,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0925X6RTJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0925WSV76,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRS9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ3RNNY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WZDHB3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH574ZW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDX13G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4TTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY51NS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXSQ33,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NJKJ54,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B074SN4P8D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3YPZ8K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2YML8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFS437,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092995Z24,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNNTQ2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q97FJ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF8L5N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKC4B4P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ8GLM5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3PDMBM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NJQ8JQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D392CB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4P12Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXXXMN5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RN4Y74G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0943KRMLF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT26LGZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983G1KLL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDSDPL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYS4ZTZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9MFDJD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NJV9X7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9K3MXR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PCVMF6R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07G4XY9TP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFDT7Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDX13G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6YZ9K1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B3GNW8K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RT3BBJZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B3HRDLP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NJV9X7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNJ19QH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD6KWL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0925VFL3L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1BBHX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3V84KC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV164SN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894Y4PNG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDLSGZM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FCT65D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDKJKPN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP3TP66,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZW3GY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNJ19QH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YNK9K8F,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN3TB2G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMTKV2L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08LG8V5HK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXL8S4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDX13G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6SF2XW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43WCQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMMN974,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B3HRDLP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDQ8F1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TRHNH61,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09436FYYN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFHRZF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0925YDWP9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1SJKT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NWNGVK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFDT7Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3MWCDM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJM97Z8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XGJ83,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH3H2DP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983121HP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3ZT165,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G31L36,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S9DTR2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3L9Z85,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ8JWYL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VZ5YZJ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK5JSM1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3CQ75T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD9PDZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMNBMYC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDX13G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNDL1DL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2Y81T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKBXV4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPR5MCB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07K34C782,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYR23XR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN41YXK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD9PDZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XH3LN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3TM23D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP69C9N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YPXKZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SQ4GV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZS9FG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894Y4PNG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYL6L1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY51NS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822VCQQC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3WC7DN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09X1VB541,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4BN8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ7HW9W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNKGKY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FCBF34,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K43LTKW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082Z36JBJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1KQS1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFDT7Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XGJ83,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2FW4TC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3DQZ66,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP69C9N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R51NJC2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NFZJVC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH6ZKSH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3S1BWQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDM5T7T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DN3S7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Z6HG48,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09BQL1TYD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6X6C6T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08P1FGFFG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGKW666,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYR23XR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07JL9S978,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09X1VNL92,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4BN8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R51NJC2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6YZ9K1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDX13G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0965JCKF8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH6TF19,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGHTFWF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09812MNZC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922SLD43,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDK8FFH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B077M6KWYJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD8NGR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0925X6RTJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PBWK8QY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FD9VJ2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN4P12Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TRHNH61,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2YML8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFDT7Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5WRWSH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ4FH9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRS9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH59KYD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4TTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF1CFD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDH9X6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922SDB6D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKKTHC2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3FNR5D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2Y81T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1Q3DT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922S9QM7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNJ19QH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T1N5WV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W88C84,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098112V2V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3V84KC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HHJRFQP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3WVV5F,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXBV2WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S9DTR2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYNSM7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN3TB2G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH3H2DP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HHJRFQP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD9PDZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B5846YJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4TTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCMWVM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFDT7Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FDMD6T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4TTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T8S3BP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDZ467,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3XF5MH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMHNWBN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH5KHC9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3Y4QD3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZGS3G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHDJTM5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FDNFFV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH3H2DP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYQV9JG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B578BZP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0B3N9G26S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098P3LXT1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T1N5WV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B3HRDLP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKBXV4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D3276L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09438M9DD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3DQZ66,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNJ19QH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098124671,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6WZX2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMJBRQV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08V1RZKRG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NFZJVC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY51NS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TZXZ1L4,INR,IN,Easy Ship,False
