index,Order ID,Style,ship-state,ship-postal-code
102353,406-1826811-8274718,PJNE3423,RAJASTHAN,304001
102354,406-1826811-8274718,PJNE3607,RAJASTHAN,304001
102360,402-1455544-0215531,JNE3396,ODISHA,752069
102363,403-5781915-7536333,SET363,ASSAM,781026
102370,171-4574832-2607555,JNE3797,KERALA,673007
102374,402-7537787-1175516,JNE3334,TELANGANA,500059
102380,171-6344823-1297147,SET183,MANIPUR,795004
102381,405-5785052-1218752,JNE3656,KERALA,686575
102385,403-8988440-3803569,SET310,PUNJAB,151203
102390,407-2567959-8710743,JNE3384,MADHYA PRADESH,452016
102394,406-2673694-4309928,JNE3801,TELANGANA,500087
102401,407-3273960-8088328,SET394,WEST BENGAL,713325
102404,171-0529328-0129941,JNE3760,MAHARASHTRA,411009
102411,171-4563451-5461124,JNE3797,TAMIL NADU,636004
102418,402-4606315-8547569,JNE3798,KERALA,683556
102420,407-5445607-5710711,NW039,UTTAR PRADESH,201306
102424,408-1394827-9162738,J0098,UTTAR PRADESH,201306
102426,406-1145712-1552350,JNE3510,TELANGANA,500084
102427,408-9304973-8966767,SET182,KARNATAKA,575006
102431,406-0471899-1212344,JNE3616,MAHARASHTRA,400043
102433,408-5352999-1005917,SET270,UTTARAKHAND,249403
102434,405-5836451-8595516,J0006,MAHARASHTRA,410210
102436,403-2099578-7288343,J0101,MAHARASHTRA,400606
102438,171-0194359-7084372,SET291,MAHARASHTRA,411014
102440,406-2922747-8220335,JNE3716,TAMIL NADU,600041
102441,405-1716629-1033959,JNE3709,KERALA,679334
102447,404-6202667-8241903,JNE3620,TAMIL NADU,641604
102448,408-9075148-0046728,J0349,UTTAR PRADESH,201301
102449,408-9075148-0046728,J0351,UTTAR PRADESH,201301
102451,406-3136848-4218713,JNE1906,DELHI,110018
102455,405-0525160-4649159,J0239,MAHARASHTRA,421204
102457,407-0961734-2425153,JNE3797,MADHYA PRADESH,465447
102458,402-5472084-1085151,SET328,KARNATAKA,560029
102459,402-5472084-1085151,SET145,KARNATAKA,560029
102460,403-1239180-8574731,SET357,MAHARASHTRA,400095
102468,406-9482893-4757100,SET357,UTTAR PRADESH,201011
102470,171-8125629-1030704,SET357,ASSAM,781020
102478,405-3359349-6774716,JNE3800,ANDHRA PRADESH,533006
102479,407-7953921-3149953,JNE3373,PUNJAB,144205
102484,403-8503540-4392346,SET262,RAJASTHAN,302017
102485,403-8503540-4392346,SET281,RAJASTHAN,302017
102486,403-8503540-4392346,SET193,RAJASTHAN,302017
102500,171-7179602-1203537,J0003,UTTAR PRADESH,203394
102502,402-9933193-0909137,J0239,ODISHA,751016
102520,403-8264549-5224300,J0413,TELANGANA,500017
102523,406-2251408-9432341,JNE3798,KARNATAKA,560029
102528,408-7866121-8533105,J0285,JHARKHAND,826005
102530,171-6066106-9273140,J0157,KARNATAKA,560038
102531,404-3352266-4981157,J0013,MADHYA PRADESH,462038
102537,406-5098257-3158768,SET342,KARNATAKA,560017
102538,408-7672575-0281953,SET385,WEST BENGAL,700092
102548,408-9469866-8834737,SET184,MAHARASHTRA,401202
102549,403-0587113-0367549,JNE3365,MAHARASHTRA,411006
102553,407-2904896-8005905,JNE3396,KARNATAKA,560084
102554,407-2904896-8005905,JNE3440,KARNATAKA,560084
102560,404-4111702-0494702,SET233,TAMIL NADU,600089
102562,406-6359850-6369127,SET345,KARNATAKA,590003
102565,404-3300388-4840350,JNE3422,MEGHALAYA,793014
102578,404-1553566-8830739,PJNE3068,MAHARASHTRA,421204
102581,404-8525819-8369900,SET293,UTTAR PRADESH,201306
102583,408-6852011-6724350,JNE3797,WEST BENGAL,700104
102585,171-9831771-9230725,SET183,TELANGANA,500067
102588,404-6077005-7061105,BTM038,ODISHA,751015
102597,402-7486466-3736349,JNE3797,TAMIL NADU,635126
102598,171-2580309-1809953,JNE3798,MAHARASHTRA,401105
102599,408-9491311-7450736,JNE3798,BIHAR,800014
102600,171-7831113-8955568,JNE3801,RAJASTHAN,305004
102603,404-0913885-6630768,SET340,MAHARASHTRA,421501
102612,403-2901321-1719501,SET363,CHHATTISGARH,492001
102613,405-5037513-1259552,J0285,ODISHA,751024
102616,406-7956556-7956352,JNE3801,KARNATAKA,584101
102618,403-0050542-4905101,J0332,UTTAR PRADESH,242001
102620,402-8846215-4181130,SET272,KERALA,680584
102622,403-7654893-6429906,J0293,TAMIL NADU,635110
102625,171-0722056-4935563,JNE3373,DELHI,110041
102626,402-9268103-8461958,J0295,UTTAR PRADESH,226005
102632,406-2587588-0849927,JNE3810,KARNATAKA,560004
102635,403-3148026-7474712,JNE3621,TAMIL NADU,638183
102636,402-8813621-1697924,J0416,PUNJAB,143001
102641,406-0430265-6980325,JNE3807,BIHAR,852106
102643,171-3434096-0980314,J0250,UTTAR PRADESH,226007
102645,407-1143890-0764351,NW005,MAHARASHTRA,421202
102646,405-7165239-4383543,SET357,BIHAR,801503
102653,406-0570076-4109132,JNE3365,MAHARASHTRA,400092
102657,407-0496429-4118725,SET282,KARNATAKA,560037
102664,403-3466105-6728301,J0347,UTTAR PRADESH,201002
102668,406-8252229-2796332,SET350,UTTAR PRADESH,282005
102669,171-7600521-6685911,SET183,CHHATTISGARH,496001
102676,407-6693726-5617108,J0396,TAMIL NADU,600041
102681,407-0408673-1297907,J0376,ANDHRA PRADESH,515004
102683,405-1517556-3910720,JNE3798,ANDHRA PRADESH,515004
102686,402-2199783-6192302,JNE3658,ASSAM,781032
102694,403-9409547-9336364,SET397,ANDHRA PRADESH,533307
102695,407-4841842-9970709,JNE3487,TAMIL NADU,600040
102700,402-1220911-6477913,J0239,MADHYA PRADESH,482003
102702,406-4831746-4074762,SET363,UTTAR PRADESH,228001
102703,403-1061964-3350701,JNE3703,MAHARASHTRA,440034
102706,403-5321048-7932357,JNE3468,MAHARASHTRA,440034
102709,408-6950608-5153120,JNE3749,TELANGANA,502032
102711,402-0692870-2855551,JNE3468,KARNATAKA,560045
102715,403-7335509-7412322,JNE3423,TELANGANA,500056
102716,403-9003241-8425928,J0003,UTTAR PRADESH,273016
102717,407-3170945-7796355,JNE3838,TELANGANA,500084
102722,407-8794840-5277904,SET374,GOA,403401
102729,406-2958287-4428310,NW024,PUNJAB,140603
102730,406-0469600-7266765,JNE3603,Gujarat,380006
102731,405-0088079-3937953,MEN5022,WEST BENGAL,711109
102734,402-5625957-8049958,AN209,KERALA,680584
102745,171-1387470-9675504,JNE3801,ANDHRA PRADESH,521105
102746,405-0927232-7193119,SET402,MAHARASHTRA,400612
102757,406-2511912-5238732,J0236,DELHI,110084
102766,404-0287716-5181948,NW005,TAMIL NADU,600090
102776,408-7497936-5072347,SET291,Gujarat,370201
102780,403-1498504-0850761,MEN5023,JHARKHAND,834001
102781,403-1498504-0850761,MEN5010,JHARKHAND,834001
102782,403-6491630-4065902,JNE3487,KERALA,680507
102783,403-6491630-4065902,JNE3615,KERALA,680507
102787,402-3994540-2525902,JNE3798,MAHARASHTRA,412205
102788,403-1790150-6188337,MEN5026,TELANGANA,500035
102797,404-6085175-5597150,J0112,TELANGANA,500011
102803,403-8793656-9790714,JNE3798,RAJASTHAN,332001
102809,403-4229338-3936348,JNE3391,WEST BENGAL,700154
102813,403-6154557-5057101,JNE3807,ANDHRA PRADESH,524314
102814,403-6154557-5057101,JNE3800,ANDHRA PRADESH,524314
102817,405-4417601-4298740,JNE3797,KARNATAKA,576102
102825,171-4773395-6402706,JNE3431,ANDHRA PRADESH,530011
102828,171-4045145-0349128,JNE3837,Gujarat,380015
102839,404-6505172-5129119,SET435,BIHAR,805110
102843,404-8025469-0205158,J0338,MAHARASHTRA,411038
102844,404-5748501-8809132,JNE3440,UTTAR PRADESH,282005
102854,406-8662679-7622755,JNE3633,MAHARASHTRA,400093
102855,402-1442638-8645105,JNE2171,MANIPUR,795001
102857,403-0247717-7049978,JNE3797,WEST BENGAL,700033
102859,171-4026947-2714728,J0348,TAMIL NADU,600096
102865,406-4986125-9456361,J0379,ASSAM,781003
102869,171-5010081-9607564,J0098,KARNATAKA,560043
102870,402-5531582-1663569,JNE3905,UTTAR PRADESH,229001
102871,406-5707966-5118751,SET144,RAJASTHAN,335805
102872,405-1555940-5343528,SET347,DELHI,110051
102879,405-4410593-0855509,SET345,SIKKIM,737101
102894,406-9407075-7107512,JNE3721,MAHARASHTRA,412406
102898,404-5275650-7423568,JNE3800,MADHYA PRADESH,462026
102899,408-1829085-5734717,SET396,MAHARASHTRA,421004
102900,408-1829085-5734717,SET279,MAHARASHTRA,421004
102914,408-5991995-6249168,JNE3710,ANDHRA PRADESH,522501
102915,407-3684857-0697147,JNE3487,TAMIL NADU,638111
102920,408-3459142-6717930,JNE3800,TELANGANA,502125
102921,408-3459142-6717930,JNE3798,TELANGANA,502125
102924,408-7447427-0950732,JNE3802,TELANGANA,500047
102934,406-2200475-2296347,SET345,KARNATAKA,580023
102937,404-8702991-9301108,JNE3798,UTTAR PRADESH,247662
102942,402-0380932-4913923,SET394,KERALA,673005
102943,406-8960019-2580321,J0285,MAHARASHTRA,441904
102944,171-7734273-7665127,J0124,MAHARASHTRA,412308
102946,408-7684932-4724342,J0352,DELHI,110063
102950,402-9905096-7491527,J0204,CHHATTISGARH,494001
102953,403-3065404-0711515,SET335,WEST BENGAL,711202
102965,403-0710422-8181144,J0239,MAHARASHTRA,410506
102967,404-7456884-8112364,SET395,KERALA,685584
102972,171-0028052-5114773,J0349,DELHI,110065
102976,403-3738434-5041142,SET335,UTTAR PRADESH,201301
102980,402-1325112-1322768,SET347,UTTARAKHAND,248005
102986,407-8054116-4378714,JNE3659,MAHARASHTRA,400602
102989,403-6572399-5043526,J0230,MAHARASHTRA,412115
102993,405-3830633-1141952,JNE3620,TAMIL NADU,641659
102994,171-5819775-6001141,SET291,JAMMU & KASHMIR,190010
102998,404-1496137-7796369,J0003,HARYANA,121002
103000,405-9883715-7442758,JNE3801,MAHARASHTRA,416003
103004,405-3674605-0777128,SET243,KARNATAKA,560028
103005,407-6521182-8050722,JNE3797,WEST BENGAL,700065
103009,171-8337240-6507514,JNE3797,BIHAR,845305
103011,404-6970930-1263529,J0115,CHHATTISGARH,492001
103012,404-6970930-1263529,J0197,CHHATTISGARH,492001
103014,403-1669923-3501121,SET349,DELHI,110025
103015,402-2318012-7061953,JNE3468,Gujarat,392012
103017,407-6122094-5827567,JNE3797,KERALA,695043
103019,406-7002738-6251508,SET240,GOA,403202
103024,406-8794512-6588346,JNE3670,MAHARASHTRA,411038
103025,402-7244080-3827500,JNE3567,TAMIL NADU,600017
103031,171-4795976-4988327,J0003,WEST BENGAL,700063
103038,405-7801019-5269101,JNE3798,KARNATAKA,560087
103040,408-2535643-2655542,SET304,UTTAR PRADESH,201014
103043,406-5298373-0379534,JNE3716,MADHYA PRADESH,462047
103047,404-3204171-9024304,JNE3697,DELHI,110018
103053,171-4683811-0373131,SET394,JAMMU & KASHMIR,190010
103056,171-1780028-7275548,JNE3708,MAHARASHTRA,411014
103060,406-5923394-6834710,JNE1906,KERALA,680505
103061,406-8699293-3949148,SET357,MAHARASHTRA,431005
103062,404-9605365-4451510,J0399,UTTAR PRADESH,201308
103067,171-4161690-8509900,SET436,MAHARASHTRA,401107
103070,404-4497326-7391536,SET347,DELHI,110043
103073,407-5024910-7424346,JNE3468,ODISHA,759039
103074,408-7162224-4894706,SET363,UTTARAKHAND,263139
103076,408-9146459-8940303,JNE3797,UTTAR PRADESH,201305
103079,171-6342499-3397109,MEN5004,MAHARASHTRA,400050
103087,405-0614866-4475538,J0207,ANDHRA PRADESH,518501
103088,407-9255916-3593963,JNE3396,MAHARASHTRA,431203
103094,407-4198633-3161114,J0345,MAHARASHTRA,400019
103099,408-6357760-6064311,SET415,MAHARASHTRA,400101
103104,406-3065707-7202726,JNE3797,TELANGANA,506002
103105,408-1458501-4745109,JNE3797,WEST BENGAL,711101
103108,403-2237276-4788319,SET293,TAMIL NADU,600015
103121,171-5520376-1948325,JNE3797,TAMIL NADU,600094
103125,403-0637463-9747542,SET402,DELHI,110025
103137,405-7253365-9978721,J0349,MAHARASHTRA,400099
103139,405-3742783-6553118,SET278,Gujarat,380015
103146,171-0547069-1826741,JNE3449,MADHYA PRADESH,462038
103149,406-7371860-0477108,JNE3751,KARNATAKA,560085
103152,402-0018480-5374732,SET396,UTTAR PRADESH,221106
103154,406-4322923-7057130,SET145,UTTAR PRADESH,231219
103157,406-7076097-6153902,J0117,HARYANA,121001
103159,407-4755605-3446763,JNE3856,TAMIL NADU,600045
103164,171-6976406-1598718,JNE3798,HARYANA,122505
103168,406-5425021-9357130,SET402,TELANGANA,500026
103174,403-8319948-0972361,SET183,TELANGANA,500019
103177,402-2186559-2880362,MEN5010,UTTAR PRADESH,201304
103178,403-2230050-2111547,SET345,KARNATAKA,560002
103179,402-6671573-6287512,SET183,DELHI,110041
103186,402-0667054-1586764,JNE3928,MAHARASHTRA,400086
103187,402-0667054-1586764,SET388,MAHARASHTRA,400086
103190,402-9790514-3554702,J0230,MADHYA PRADESH,452009
103198,402-3436775-4793968,J0165,MAHARASHTRA,401107
103205,406-8419415-2279549,JNE3798,ASSAM,782003
103206,408-6428607-4936353,J0003,GOA,403507
103218,403-6326940-4958767,JNE3787,MAHARASHTRA,411014
103221,408-2874117-8969923,J0118,PUNJAB,142027
103225,405-4912847-6612347,AN211,MAHARASHTRA,400019
103226,408-4360051-1233968,SET358,RAJASTHAN,331507
103230,408-2749061-0476325,J0118,WEST BENGAL,721427
103231,408-0119520-1076373,SET183,CHHATTISGARH,494449
103232,406-0039291-9895525,JNE3567,MAHARASHTRA,400058
103235,408-4596527-7881900,JNE2171,BIHAR,800001
103236,171-5673954-4229916,JNE3465,TAMIL NADU,626117
103237,407-0235942-0343505,JNE3468,KERALA,676305
103249,404-9780001-2817136,JNE3365,TAMIL NADU,636005
103250,406-1734294-3881951,SET444,MAHARASHTRA,400080
103252,408-5679116-4889135,JNE3487,TELANGANA,500036
103253,403-8803536-1107530,SET402,HARYANA,122003
103262,403-1430820-6136357,SET145,HARYANA,132140
103268,406-0378619-0210740,JNE3468,WEST BENGAL,700091
103270,402-0287932-8909120,SET347,Gujarat,380054
103271,402-0287932-8909120,SET384,Gujarat,380054
103287,404-6398186-6089905,SET374,KARNATAKA,560024
103290,408-5532006-2473962,JNE3869,UTTAR PRADESH,245205
103298,408-8073037-4210721,SET282,RAJASTHAN,305001
103301,408-4412081-2867540,JNE3749,WEST BENGAL,743247
103302,408-8963783-8777902,SET386,DELHI,110088
103304,407-8369145-9898762,JNE3797,KARNATAKA,581115
103307,408-6844648-0885105,J0013,ODISHA,757001
103312,171-1553325-2612304,JNE3710,MAHARASHTRA,400088
103316,403-1988051-6932332,SET291,TELANGANA,500010
103319,407-0765540-1629958,JNE3807,DELHI,110063
103324,408-5250841-2972331,SET183,TELANGANA,500019
103325,406-8024982-8657940,SET392,KARNATAKA,560068
103326,408-6095639-2883519,JNE3468,UTTAR PRADESH,211002
103328,406-3766622-1588335,SET394,UTTAR PRADESH,201009
103332,408-7011543-9524334,JNE3651,TELANGANA,500089
103342,408-1398443-7111502,SET171,KARNATAKA,560023
103346,405-0669094-9945157,SET323,MAHARASHTRA,412105
103348,404-0703995-9378738,JNE3798,TAMIL NADU,635103
103349,407-8525175-4685154,SET233,HARYANA,122004
103351,407-3999564-1459502,J0348,HARYANA,121002
103354,408-3318926-0925165,JNE3806,MADHYA PRADESH,452016
103355,408-3318926-0925165,JNE3630,MADHYA PRADESH,452016
103356,408-3318926-0925165,JNE3787,MADHYA PRADESH,452016
103357,408-3318926-0925165,JNE3441,MADHYA PRADESH,452016
103358,402-5304034-9193109,PJNE3068,RAJASTHAN,302020
103360,402-1613300-2531566,JNE3798,TAMIL NADU,600037
103370,405-0200736-9748339,JNE3860,KARNATAKA,560024
103371,403-5807372-4204314,JNE3334,TAMIL NADU,600126
103375,402-9623786-2633113,NW016,TAMIL NADU,600021
103376,402-9623786-2633113,NW005,TAMIL NADU,600021
103386,402-4685333-8464335,JNE3838,WEST BENGAL,734003
103388,407-2959822-0696312,J0234,MAHARASHTRA,421202
103395,406-5759296-8469957,J0285,DELHI,110068
103403,408-7328091-2545111,J0349,MAHARASHTRA,400607
103404,408-9973197-2350743,JNE3440,HARYANA,121001
103405,406-2163868-6407500,JNE3810,KARNATAKA,560048
103406,404-0115351-6883555,MEN5021,UTTAR PRADESH,226022
103407,403-0677408-2003539,SET436,TAMIL NADU,641038
103423,407-2335364-9489112,SET394,TRIPURA,799131
103424,407-8292708-3875566,JNE3265,KERALA,689678
103427,406-1322184-8811555,JNE3797,WEST BENGAL,736101
103429,403-0037095-6733178,JNE3391,Gujarat,382481
103433,406-5710978-3425964,SET363,UTTAR PRADESH,228001
103434,404-2985055-2955565,SET217,MAHARASHTRA,411061
103436,402-5263172-0455545,J0157,TAMIL NADU,600117
103439,407-8710448-0381147,SET291,GOA,403006
103442,403-4169356-5883557,J0009,Gujarat,364001
103445,171-6440118-2537118,J0379,UTTAR PRADESH,208027
103447,406-9722288-7307544,J0376,TELANGANA,500089
103455,406-1229126-4599544,JNE3710,UTTAR PRADESH,201301
103466,405-2629688-9831522,JNE3431,WEST BENGAL,700086
103467,405-2629688-9831522,JNE3761,WEST BENGAL,700086
103472,406-9939884-1129133,NW022,HARYANA,121006
103474,402-0295272-1137164,J0023,ODISHA,752101
103475,407-2704732-7441166,JNE3797,MAHARASHTRA,400095
103476,403-7263108-5001166,SET357,TAMIL NADU,600023
103480,404-4440447-0627519,J0390,KARNATAKA,560096
103488,402-6985555-3875525,JNE3797,MAHARASHTRA,400703
103494,404-4075103-3964347,JNE3865,KARNATAKA,560085
103500,406-1929901-8170747,SET369,ASSAM,781036
103501,406-5883169-4732347,JNE3801,KARNATAKA,560003
103507,405-7188123-0277957,JNE3798,MAHARASHTRA,413706
103510,402-8942422-6659533,JNE3797,ANDHRA PRADESH,524001
103514,407-8889741-4942724,JNE3801,Gujarat,382007
103516,406-1611299-7641900,JNE3797,JHARKHAND,834001
103518,402-7155915-0830749,SET350,DELHI,110074
103520,402-0744876-4418720,JNE3800,KERALA,682007
103522,171-2711877-1497967,SET187,Gujarat,389230
103524,408-9962362-5161130,JNE3688,TELANGANA,500028
103527,405-4288715-4192309,J0379,DELHI,110085
103530,407-7314939-1827552,JNE3800,DELHI,110065
103532,408-6926745-4201151,SET044,BIHAR,852131
103534,402-7082118-4564368,JNE3518,MAHARASHTRA,422009
103536,406-6932133-8749159,SET219,MAHARASHTRA,401107
103540,171-1357039-7644322,JNE3715,TAMIL NADU,629002
103541,171-1357039-7644322,JNE3405,TAMIL NADU,629002
103544,407-6374182-0841907,SET291,WEST BENGAL,700051
103547,406-3708745-0240366,JNE3365,KERALA,690528
103551,404-8014584-8647557,J0216,MAHARASHTRA,412207
103552,407-1598730-7657139,JNE3365,TELANGANA,508204
103553,407-1598730-7657139,J0295,TELANGANA,508204
103563,405-1180132-0863508,MEN5032,RAJASTHAN,302019
103565,171-7199350-9208346,SET319,TAMIL NADU,643231
103570,408-3064213-8805114,JNE1998,TAMIL NADU,641042
103578,402-2538818-8769906,SET268,TAMIL NADU,641301
103580,404-5795498-3521141,SET444,GOA,403706
103582,403-0999348-0593934,J0285,PUNJAB,142054
103585,404-9333669-7597962,JNE3798,TELANGANA,500091
103587,404-4254628-6593114,JNE3801,TELANGANA,500091
103599,408-4275541-0444339,JNE3334,HARYANA,131001
103604,405-3951200-0640349,SET340,TAMIL NADU,600097
103612,404-2404586-8753102,SET345,MAHARASHTRA,400709
103613,405-2410680-5956345,SET187,ANDHRA PRADESH,524121
103620,402-4462059-7485137,SET408,KARNATAKA,560095
103621,402-4462059-7485137,SET293,KARNATAKA,560095
103625,406-3445705-6424358,JNE3798,TELANGANA,500097
103626,406-8932517-6985106,SET357,MAHARASHTRA,411046
103629,406-8331166-4592340,JNE3799,MAHARASHTRA,411045
103632,404-4260032-4633116,J0349,DELHI,110077
103636,406-1518470-2079537,JNE3468,MAHARASHTRA,401105
103638,406-0507845-5459539,SET291,MAHARASHTRA,401105
103645,408-7598019-0174706,SET305,HARYANA,122104
103653,171-1554207-8349901,JNE3365,Gujarat,393001
103655,403-8868729-8817153,SET293,TAMIL NADU,603103
103658,402-3534721-9691528,SET278,ODISHA,751002
103661,171-7197882-3752356,SET274,MADHYA PRADESH,452001
103663,402-0937731-4205939,J0005,UTTAR PRADESH,242001
103664,171-1364103-1559561,SET323,DELHI,110017
103665,402-3268720-0158712,J0244,UTTAR PRADESH,226017
103676,402-9778767-7608314,JNE3371,MAHARASHTRA,401107
103680,408-9298426-3901141,JNE3487,KERALA,688011
103684,408-1220311-7076362,SET183,TELANGANA,500061
103687,405-4772986-1285129,MEN5011,DELHI,110085
103690,171-3950519-8038717,NW039,KARNATAKA,560067
103695,407-8025673-3637951,J0349,TAMIL NADU,600093
103697,408-9288995-4809114,SET288,KERALA,670002
103700,406-7597134-8983503,JNE3797,MAHARASHTRA,440008
103701,403-3721148-3880349,J0338,TELANGANA,500076
103702,403-7633998-3247520,JNE3601,MAHARASHTRA,411001
103713,403-1739771-2643527,J0391,KARNATAKA,560037
103714,171-3975852-6756317,JNE3777,MAHARASHTRA,413517
103719,402-0363209-1812350,SET293,MAHARASHTRA,414003
103720,406-0490597-1968333,JNE3869,KERALA,685592
103728,407-7726791-6885122,J0244,UTTAR PRADESH,209625
103735,403-0704596-6518762,JNE3620,ANDHRA PRADESH,533432
103736,403-0704596-6518762,JNE3468,ANDHRA PRADESH,533432
103737,405-7988017-1496325,J0085,TAMIL NADU,600041
103739,405-2090078-9410737,JNE3721,RAJASTHAN,302003
103742,407-1945960-7749965,SET383,UTTAR PRADESH,211008
103744,407-6377140-5730708,JNE3334,KERALA,678701
103751,404-1988327-2337903,SET398,HARYANA,124001
103752,403-6780497-4014726,SET279,TELANGANA,505172
103757,407-3412864-8706739,J0416,JHARKHAND,834002
103758,406-4865361-8406758,JNE3799,HARYANA,122103
103759,171-6951814-7602764,JNE3691,KARNATAKA,560100
103760,404-9162168-9409155,SET436,TELANGANA,500076
103761,405-4356721-5304346,SET288,KARNATAKA,571214
103762,405-5693426-5029924,SET327,TAMIL NADU,600037
103773,404-8027298-1890721,JNE3837,TELANGANA,500075
103779,403-2858713-6966750,JNE3838,KARNATAKA,560043
103780,171-3675063-5425127,J0280,ANDHRA PRADESH,533435
103788,171-7957376-8296338,BTM048,KARNATAKA,570020
103790,408-1787512-5126714,SET383,PUNJAB,140307
103794,402-9599823-2115507,JNE3482,TAMIL NADU,600077
103795,402-9599823-2115507,JNE3620,TAMIL NADU,600077
103809,404-8401049-3782721,JNE1525,TELANGANA,500083
103810,408-6853681-2012313,J0244,KERALA,686533
103812,403-2527056-0609147,SET397,TAMIL NADU,600008
103818,405-0143892-2534720,SET374,TAMIL NADU,632006
103819,407-0017458-6593903,J0205,DELHI,110023
103822,404-7650429-7046709,SET324,TELANGANA,500090
103824,404-2317562-3682749,JNE3620,MADHYA PRADESH,453441
103827,403-0188508-5968308,SET323,NAGALAND,797112
103841,404-0929373-3178715,JNE3577,TAMIL NADU,625007
103843,171-0365724-8021116,JNE3721,TAMIL NADU,612001
103847,171-6270068-7093106,JNE3431,TELANGANA,500075
103848,407-9684616-6325138,JNE3797,ASSAM,785001
103850,404-3607225-6385952,SET224,UTTAR PRADESH,203131
103852,402-7761238-1883546,JNE3468,TELANGANA,500005
103854,405-5191599-0428362,JNE3905,MAHARASHTRA,421501
103860,405-6775239-7751515,JNE3518,ANDHRA PRADESH,533211
103861,407-5319090-5038753,JNE3810,UTTAR PRADESH,281003
103870,403-6274532-5388348,JNE3793,MANIPUR,795008
103871,407-3991197-5887569,MEN5025,ANDHRA PRADESH,531163
103873,402-5957477-6532347,JNE3735,KERALA,695302
103876,402-8208045-1353934,JNE3798,MAHARASHTRA,400706
103877,403-5780911-4283516,J0379,TAMIL NADU,600042
103882,406-2055725-9997942,J0230,UTTAR PRADESH,201301
103889,405-6340952-6738766,JNE3735,MAHARASHTRA,410206
103890,405-6340952-6738766,JNE3440,MAHARASHTRA,410206
103891,405-1466132-2350748,SET184,KARNATAKA,560078
103896,171-0620427-1546747,SET340,MADHYA PRADESH,488001
103897,404-8603799-7985117,SET291,ODISHA,752080
103898,402-8328260-4440368,NW034,MAHARASHTRA,400068
103901,404-1861789-3386724,JNE3798,TAMIL NADU,625003
103902,404-1861789-3386724,JNE3798,TAMIL NADU,625003
103904,402-7352194-8426749,SET291,MAHARASHTRA,416520
103915,407-8439196-9425949,NW037,ODISHA,753001
103919,405-8259491-0610744,JNE3786,KERALA,682022
103920,405-1238861-6792301,JNE3786,MAHARASHTRA,401303
103924,408-8364169-2557964,SET350,UTTAR PRADESH,271002
103926,408-3981156-6478763,SET389,KERALA,682030
103927,408-3981156-6478763,SET386,KERALA,682030
103931,406-7183458-1603536,JNE3887,TELANGANA,500038
103933,403-5592519-5686723,SET193,ANDHRA PRADESH,530046
103941,405-5276318-8110725,SET324,TAMIL NADU,600037
103943,402-8534643-5475558,JNE3801,KARNATAKA,560090
103949,404-5918158-9834742,JNE3798,KERALA,689126
103951,403-1371121-4572363,JNE3807,DELHI,110077
103953,403-8357944-0354714,SET377,MAHARASHTRA,413710
103958,404-6829959-9317149,MEN5025,ODISHA,754022
103959,404-6829959-9317149,MEN5025,ODISHA,754022
103965,407-5778785-9005958,SET335,MAHARASHTRA,410218
103968,406-0066864-1871573,JNE3449,KARNATAKA,560097
103974,171-9721466-2455507,MEN5021,MAHARASHTRA,431005
103984,404-9222800-9906710,SET203,JAMMU & KASHMIR,181123
103986,405-2882278-1087524,JNE3810,DELHI,110075
103988,406-6904923-9645139,J0292,MADHYA PRADESH,474002
103991,407-1689332-1087501,SET340,TELANGANA,500062
103993,402-5994088-5107506,J0094,Gujarat,380009
103995,408-3263452-5489136,JNE3798,CHHATTISGARH,491559
103997,408-0156090-8664321,NW012,UTTAR PRADESH,226001
104004,405-5433720-4920352,JNE3905,KARNATAKA,560079
104009,402-8996032-2352319,JNE3265,GOA,403107
104010,407-4792308-9697955,JNE3703,ASSAM,781007
104021,404-1329808-2438762,SET397,RAJASTHAN,321602
104031,407-6215702-3098706,J0005,MAHARASHTRA,400057
104032,404-6472599-1050757,J0355,DELHI,110044
104036,407-2729070-8611534,J0205,UTTAR PRADESH,201305
104039,171-6826661-9237168,J0372,UTTAR PRADESH,247775
104040,403-6408567-2093968,JNE3798,UTTAR PRADESH,221004
104043,405-7245669-0462710,JNE3806,TAMIL NADU,600044
104054,406-3398233-6584301,JNE3813,KARNATAKA,560078
104059,407-7426342-6996316,J0373,BIHAR,812005
104070,402-7549156-4692301,JNE3611,UTTAR PRADESH,281001
104074,171-3192819-6769125,J0095,KERALA,680571
104077,403-6474323-5729151,JNE3761,Gujarat,394601
104079,171-8446864-3108337,SET300,MAHARASHTRA,421503
104080,402-1660038-1422740,JNE3706,MAHARASHTRA,411006
104082,171-6970875-6908334,J0152,TELANGANA,500035
104083,402-8465311-4118700,JNE3781,KARNATAKA,560052
104087,403-5314784-8271520,J0349,MAHARASHTRA,400050
104091,404-5143080-5882728,J0349,RAJASTHAN,335062
104092,171-9250291-2733150,JNE3713,KARNATAKA,577112
104093,403-4330625-5822719,SET436,DELHI,110076
104095,407-8933374-6189903,SET363,HIMACHAL PRADESH,173208
104098,403-5988960-9412361,JNE3837,TELANGANA,502220
104099,405-0882192-1188327,J0349,RAJASTHAN,335001
104101,405-0127421-4965138,JNE3487,TELANGANA,500002
104102,405-0127421-4965138,JNE3798,TELANGANA,500002
104105,403-0867097-8868324,JNE3797,KERALA,691001
104106,406-1841357-5182753,J0346,Gujarat,382481
104107,408-4090588-2509143,J0117,MAHARASHTRA,442401
104110,408-9946065-1512308,JNE3784,MAHARASHTRA,440022
