BirthAsphyxia,DuctFlow,CardiacMixing
yes,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Mild
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Transp.
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
yes,,Transp.
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,,Transp.
no,,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,
no,Rt_to_Lt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,,Transp.
no,,
no,,Transp.
no,,Transp.
no,Rt_to_Lt,Mild
yes,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
no,,Transp.
no,,Complete
yes,,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Transp.
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Mild
yes,,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Transp.
no,,Transp.
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
yes,Rt_to_Lt,Mild
no,Rt_to_Lt,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
yes,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,,Transp.
yes,Lt_to_Rt,
yes,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Complete
no,,Mild
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
yes,Lt_to_Rt,
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Rt_to_Lt,Mild
yes,Rt_to_Lt,
yes,Rt_to_Lt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,,Mild
no,Lt_to_Rt,
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Complete
yes,Rt_to_Lt,
no,Rt_to_Lt,Transp.
no,,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Transp.
no,,Transp.
no,,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
yes,,Transp.
no,,Transp.
no,,Mild
no,,
no,Lt_to_Rt,Mild
yes,,Complete
yes,Rt_to_Lt,
no,,Complete
yes,,Transp.
no,,Transp.
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Mild
yes,,Transp.
yes,Rt_to_Lt,
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
yes,,Transp.
no,,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
yes,Rt_to_Lt,
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
yes,Rt_to_Lt,Mild
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Rt_to_Lt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
yes,Rt_to_Lt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Mild
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Transp.
no,Rt_to_Lt,Transp.
no,,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
yes,,Transp.
no,,Transp.
no,,Complete
no,,Complete
no,Lt_to_Rt,Transp.
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
no,,Transp.
no,,Mild
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,Lt_to_Rt,
no,,Transp.
no,,Mild
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Transp.
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,,Complete
no,,Transp.
no,,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,,Transp.
no,,Transp.
yes,Rt_to_Lt,Mild
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
yes,,
no,Lt_to_Rt,Complete
no,,
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
yes,Rt_to_Lt,
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Complete
yes,Rt_to_Lt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,,Mild
no,,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Complete
yes,,Transp.
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,Lt_to_Rt,Mild
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Transp.
no,,Complete
no,,Transp.
yes,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
yes,,Mild
no,,Transp.
no,,Transp.
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,,Transp.
no,,Transp.
no,,Transp.
yes,Rt_to_Lt,Mild
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
yes,,Transp.
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
yes,Lt_to_Rt,Mild
no,Rt_to_Lt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Rt_to_Lt,Transp.
no,,Mild
no,,Transp.
no,,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
no,,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Transp.
no,,Transp.
yes,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Rt_to_Lt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Transp.
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Mild
no,,Transp.
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,,Transp.
no,,Mild
no,,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
yes,Rt_to_Lt,Mild
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
